"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間∕進修別","等級別","學生數","教師數","上學年度畢業生數","縣市名稱","體系別"
112,1052,遠東科技大學,04132011,行銷與流通管理系碩士班,D 日,M 碩士,127,0,23,11 臺南市,2 技職
112,1052,遠東科技大學,04132011,行銷與流通管理系,D 日,B 四技,85,12,25,11 臺南市,2 技職
112,1052,遠東科技大學,04132011,行銷與流通管理系,N 修,C 二技,22,1,17,11 臺南市,2 技職
112,1052,遠東科技大學,04199042,創新商品設計與創業管理系碩士班,D 日,M 碩士,0,0,28,11 臺南市,2 技職
112,1052,遠東科技大學,06121020,資訊工程系,D 日,B 四技,108,7,41,11 臺南市,2 技職
112,1052,遠東科技大學,07132030,材料與能源工程系,N 修,,0,1,0,11 臺南市,2 技職
112,1052,遠東科技大學,07132035,冷凍空調與能源系,D 日,B 四技,158,8,24,11 臺南市,2 技職
112,1052,遠東科技大學,07132035,冷凍空調與能源系,N 修,B 四技,10,0,11,11 臺南市,2 技職
112,1052,遠東科技大學,07141017,電機工程系碩士班,D 日,M 碩士,13,0,2,11 臺南市,2 技職
112,1052,遠東科技大學,07141017,電機工程系,D 日,B 四技,72,9,15,11 臺南市,2 技職
112,1052,遠東科技大學,07141017,電機工程系,N 修,B 四技,41,0,20,11 臺南市,2 技職
112,1052,遠東科技大學,07141021,電子與光電應用工程系,N 修,,0,1,0,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程系碩士班,D 日,M 碩士,11,0,4,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程系碩士在職專班,N 職,M 碩士,29,0,9,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程系,D 日,B 四技,91,14,65,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程系,N 修,B 四技,83,0,22,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程系,N 修,C 二技,45,0,18,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程科,N 修,2 二專,58,0,13,11 臺南市,2 技職
112,1052,遠東科技大學,07162039,飛機修護系,D 日,B 四技,86,7,27,11 臺南市,2 技職
112,1052,遠東科技大學,10121034,化妝品應用與管理系,D 日,B 四技,32,4,3,11 臺南市,2 技職
112,1052,遠東科技大學,10131002,觀光英語系,D 日,B 四技,2,0,19,11 臺南市,2 技職
112,1052,遠東科技大學,10131031,餐飲管理系餐飲經營與安全管理碩士班,D 日,M 碩士,23,0,10,11 臺南市,2 技職
112,1052,遠東科技大學,10131031,餐飲管理系,D 日,B 四技,272,11,128,11 臺南市,2 技職
112,1052,遠東科技大學,10131031,餐飲管理系,N 修,B 四技,92,0,38,11 臺南市,2 技職
112,1052,遠東科技大學,10151032,旅遊事業管理系,D 日,B 四技,3,3,12,11 臺南市,2 技職
112,1052,遠東科技大學,10151032,旅遊事業管理系,N 修,B 四技,39,0,21,11 臺南市,2 技職
112,1052,遠東科技大學,10151032,旅遊事業管理系,N 修,C 二技,0,0,11,11 臺南市,2 技職
112,1052,遠東科技大學,10152033,休閒運動管理碩士學位學程,D 日,M 碩士,33,0,14,11 臺南市,2 技職
112,1052,遠東科技大學,10152033,休閒運動管理系,D 日,B 四技,116,11,26,11 臺南市,2 技職
112,1052,遠東科技大學,99999Z01,通識及共同科目,D 日,,0,4,0,11 臺南市,2 技職
112,1053,元培醫事科技大學,02122044,茶陶文創碩士學位學程,D 日,M 碩士,19,0,12,18 新竹市,2 技職
112,1053,元培醫事科技大學,02122044,茶陶文創學士學位學程,D 日,B 四技,15,6,3,18 新竹市,2 技職
112,1053,元培醫事科技大學,02122044,茶陶文創進修學士學位學程,N 修,C 二技,10,0,19,18 新竹市,2 技職
112,1053,元培醫事科技大學,02311041,應用外語系,D 日,B 四技,19,3,17,18 新竹市,2 技職
112,1053,元培醫事科技大學,02311041,應用外語系,N 修,B 四技,6,0,3,18 新竹市,2 技職
112,1053,元培醫事科技大學,04131003,企業管理系碩士班,D 日,M 碩士,26,0,12,18 新竹市,2 技職
112,1053,元培醫事科技大學,04131003,企業管理系,D 日,B 四技,68,9,22,18 新竹市,2 技職
112,1053,元培醫事科技大學,04131003,企業管理系,N 修,B 四技,187,0,57,18 新竹市,2 技職
112,1053,元培醫事科技大學,04133007,醫務管理系碩士班,D 日,M 碩士,43,0,9,18 新竹市,2 技職
112,1053,元培醫事科技大學,04133007,醫務管理系碩士在職專班,N 職,M 碩士,34,0,8,18 新竹市,2 技職
112,1053,元培醫事科技大學,04133007,醫務管理系,D 日,B 四技,200,11,60,18 新竹市,2 技職
112,1053,元培醫事科技大學,06131012,資訊管理系,D 日,B 四技,137,10,28,18 新竹市,2 技職
112,1053,元培醫事科技大學,06131012,資訊管理系,N 修,B 四技,112,0,34,18 新竹市,2 技職
112,1053,元培醫事科技大學,06134002,網路與數位媒體應用學士學位學程,D 日,B 四技,0,0,1,18 新竹市,2 技職
112,1053,元培醫事科技大學,06134012,資訊管理系數位創新管理碩士班,D 日,M 碩士,31,0,6,18 新竹市,2 技職
112,1053,元培醫事科技大學,06134013,行動科技應用系_國際學生產學合作專班,D 日,B 四技,1,0,28,18 新竹市,2 技職
112,1053,元培醫事科技大學,07121015,環境工程衛生系碩士班,D 日,M 碩士,18,0,10,18 新竹市,2 技職
112,1053,元培醫事科技大學,07121015,環境工程衛生系,D 日,B 四技,55,9,13,18 新竹市,2 技職
112,1053,元培醫事科技大學,07121015,環境工程衛生系,N 修,B 四技,72,0,24,18 新竹市,2 技職
112,1053,元培醫事科技大學,07193016,生物醫學工程系福祉科技與醫學工程碩士班,D 日,M 碩士,3,0,1,18 新竹市,2 技職
112,1053,元培醫事科技大學,07193016,生物醫學工程系,D 日,B 四技,140,7,33,18 新竹市,2 技職
112,1053,元培醫事科技大學,07211019,食品科學系碩士班,D 日,M 碩士,16,0,2,18 新竹市,2 技職
112,1053,元培醫事科技大學,07211019,食品科學系,D 日,B 四技,160,9,37,18 新竹市,2 技職
112,1053,元培醫事科技大學,07211019,食品科學系,N 修,B 四技,10,0,18,18 新竹市,2 技職
112,1053,元培醫事科技大學,08411042,寵物保健系,D 日,B 四技,197,6,54,18 新竹市,2 技職
112,1053,元培醫事科技大學,09131022,護理系碩士班,D 日,M 碩士,31,0,6,18 新竹市,2 技職
112,1053,元培醫事科技大學,09131022,護理系,D 日,B 四技,372,34,129,18 新竹市,2 技職
112,1053,元培醫事科技大學,09131022,護理系,N 修,B 四技,155,1,33,18 新竹市,2 技職
112,1053,元培醫事科技大學,09131022,護理系,D 日,C 二技,100,0,50,18 新竹市,2 技職
112,1053,元培醫事科技大學,09131022,護理系,N 修,C 二技,204,0,153,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141027,醫學檢驗生物技術系碩士班,D 日,M 碩士,6,0,2,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141027,醫學檢驗生物技術系,D 日,B 四技,193,10,71,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141029,視光系,D 日,B 四技,141,7,61,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141029,視光系,N 修,C 二技,65,0,76,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141030,醫學影像暨放射技術系碩士班,D 日,M 碩士,17,0,7,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141030,醫學影像暨放射技術系碩士在職專班,N 職,M 碩士,1,0,4,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141030,醫學影像暨放射技術系,D 日,B 四技,239,9,81,18 新竹市,2 技職
112,1053,元培醫事科技大學,09161034,生物科技暨製藥技術系碩士班,D 日,M 碩士,9,0,3,18 新竹市,2 技職
112,1053,元培醫事科技大學,09161034,生物科技暨製藥技術系,D 日,B 四技,120,9,30,18 新竹市,2 技職
112,1053,元培醫事科技大學,09161034,生物科技暨製藥技術系,N 修,B 四技,5,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,09161045,生技製藥產業博士學位學程,D 日,D 博士,2,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,09211035,高齡福祉事業管理學士學位學程,D 日,B 四技,46,2,11,18 新竹市,2 技職
112,1053,元培醫事科技大學,10131036,餐飲管理系,D 日,B 四技,156,9,55,18 新竹市,2 技職
112,1053,元培醫事科技大學,10131036,餐飲管理系,N 修,B 四技,225,0,128,18 新竹市,2 技職
112,1053,元培醫事科技大學,10151037,觀光與休閒管理系,D 日,B 四技,15,4,20,18 新竹市,2 技職
112,1053,元培醫事科技大學,10152038,健康休閒管理系,D 日,B 四技,209,7,32,18 新竹市,2 技職
112,1053,元培醫事科技大學,10152038,健康休閒管理系,N 修,B 四技,75,1,14,18 新竹市,2 技職
112,1053,元培醫事科技大學,10152038,健康休閒管理系,N 修,C 二技,40,0,33,18 新竹市,2 技職
112,1053,元培醫事科技大學,99999Z01,通識及共同科目,D 日,,0,5,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,99999Z01,通識及共同科目,N 修,,0,3,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,99999Z03,軍訓教官,D 日,,0,4,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,99999Z07,體育室,D 日,,0,1,0,18 新竹市,2 技職
112,1054,景文科技大學,02112005,視覺傳達設計系數位文創設計碩士班,D 日,M 碩士,2,0,2,01 新北市,2 技職
112,1054,景文科技大學,02112005,視覺傳達設計系,D 日,B 四技,342,10,123,01 新北市,2 技職
112,1054,景文科技大學,02112005,視覺傳達設計系,N 修,B 四技,24,0,19,01 新北市,2 技職
112,1054,景文科技大學,02112005,視覺傳達設計系_香港二技專班,D 日,C 二技,2,0,2,01 新北市,2 技職
112,1054,景文科技大學,02311001,應用外語系,D 日,B 四技,395,13,188,01 新北市,2 技職
112,1054,景文科技大學,02311001,應用外語系,N 修,B 四技,37,0,4,01 新北市,2 技職
112,1054,景文科技大學,02311001,應用外語系_香港二技專班,D 日,C 二技,4,0,4,01 新北市,2 技職
112,1054,景文科技大學,04111011,理財與稅務規劃系,D 日,B 四技,139,9,52,01 新北市,2 技職
112,1054,景文科技大學,04121009,財務金融系,D 日,B 四技,62,7,31,01 新北市,2 技職
112,1054,景文科技大學,04131007,企業管理系,D 日,B 四技,201,7,57,01 新北市,2 技職
112,1054,景文科技大學,04131007,企業管理系,N 修,C 二技,119,0,60,01 新北市,2 技職
112,1054,景文科技大學,04131007,企業管理科,N 修,2 二專,10,0,1,01 新北市,2 技職
112,1054,景文科技大學,04132014,行銷與流通管理系,D 日,B 四技,143,9,43,01 新北市,2 技職
112,1054,景文科技大學,04132014,行銷與流通管理系,N 修,B 四技,96,0,17,01 新北市,2 技職
112,1054,景文科技大學,04141008,國際貿易系,D 日,B 四技,51,7,35,01 新北市,2 技職
112,1054,景文科技大學,04191029,會議展覽管理學士學位學程,D 日,B 四技,2,0,17,01 新北市,2 技職
112,1054,景文科技大學,05299028,環境科技與物業管理系,D 日,B 四技,0,0,1,01 新北市,2 技職
112,1054,景文科技大學,06131030,行動商務與多媒體應用系,D 日,B 四技,122,9,36,01 新北市,2 技職
112,1054,景文科技大學,06131030,行動商務與多媒體應用系,N 修,B 四技,0,0,1,01 新北市,2 技職
112,1054,景文科技大學,06199032,資訊與通訊系碩士班,D 日,M 碩士,1,0,0,01 新北市,2 技職
112,1054,景文科技大學,06199032,資訊與通訊系碩士在職專班,N 職,M 碩士,32,0,0,01 新北市,2 技職
112,1054,景文科技大學,06199032,資訊與通訊系,D 日,B 四技,171,10,0,01 新北市,2 技職
112,1054,景文科技大學,06199032,資訊與通訊系,N 修,B 四技,10,0,0,01 新北市,2 技職
112,1054,景文科技大學,07141016,電子工程系_電腦與通訊學程國際學生產學合作專班,D 日,B 四技,17,0,16,01 新北市,2 技職
112,1054,景文科技大學,07141017,資訊工程系,D 日,B 四技,48,5,29,01 新北市,2 技職
112,1054,景文科技大學,07141018,電腦與通訊系碩士在職專班,N 職,M 碩士,0,0,6,01 新北市,2 技職
112,1054,景文科技大學,07141018,電腦與通訊系_國際學生產學合作專班,D 日,B 四技,27,0,21,01 新北市,2 技職
112,1054,景文科技大學,10131019,旅館管理系,D 日,B 四技,337,10,102,01 新北市,2 技職
112,1054,景文科技大學,10131019,旅館管理系,N 修,B 四技,118,1,54,01 新北市,2 技職
112,1054,景文科技大學,10131019,旅館管理系_香港二技專班,D 日,C 二技,3,0,2,01 新北市,2 技職
112,1054,景文科技大學,10131019,旅館管理系,N 修,C 二技,61,0,18,01 新北市,2 技職
112,1054,景文科技大學,10131020,餐飲管理系,D 日,B 四技,1126,28,281,01 新北市,2 技職
112,1054,景文科技大學,10131020,餐飲管理系,N 修,B 四技,202,0,67,01 新北市,2 技職
112,1054,景文科技大學,10131020,餐飲管理系_香港二技專班,D 日,C 二技,2,0,3,01 新北市,2 技職
112,1054,景文科技大學,10131020,餐飲管理系,N 修,C 二技,86,0,45,01 新北市,2 技職
112,1054,景文科技大學,10131020,餐飲管理科,N 修,2 二專,79,0,21,01 新北市,2 技職
112,1054,景文科技大學,10151023,旅遊管理系觀光與餐旅管理碩士在職專班,N 職,M 碩士,26,0,10,01 新北市,2 技職
112,1054,景文科技大學,10151023,旅遊管理系,D 日,B 四技,420,14,145,01 新北市,2 技職
112,1054,景文科技大學,10151023,旅遊管理系,N 修,B 四技,82,1,32,01 新北市,2 技職
112,1054,景文科技大學,10151023,旅遊管理系_香港二技專班,D 日,C 二技,0,0,1,01 新北市,2 技職
112,1055,中華醫事科技大學,04133002,醫務暨健康事業管理系,D 日,C 二技,53,7,28,11 臺南市,2 技職
112,1055,中華醫事科技大學,04133002,醫務暨健康事業管理科,D 日,5 五專,162,0,15,11 臺南市,2 技職
112,1055,中華醫事科技大學,05121006,生物醫學研究所,D 日,M 碩士,0,0,8,11 臺南市,2 技職
112,1055,中華醫事科技大學,05191017,食品營養系,D 日,B 四技,155,21,54,11 臺南市,2 技職
112,1055,中華醫事科技大學,05191017,食品營養系,N 修,B 四技,28,0,12,11 臺南市,2 技職
112,1055,中華醫事科技大學,05191017,食品營養系,D 日,C 二技,102,0,63,11 臺南市,2 技職
112,1055,中華醫事科技大學,05191017,食品營養系,N 修,C 二技,93,0,55,11 臺南市,2 技職
112,1055,中華醫事科技大學,05191017,食品營養科,D 日,5 五專,407,0,52,11 臺南市,2 技職
112,1055,中華醫事科技大學,06131003,數位設計與資訊管理系,D 日,B 四技,0,0,1,11 臺南市,2 技職
112,1055,中華醫事科技大學,07121009,環境與安全衛生工程系,D 日,B 四技,144,8,33,11 臺南市,2 技職
112,1055,中華醫事科技大學,07199015,製藥工程系生物醫學碩士班,D 日,M 碩士,47,0,0,11 臺南市,2 技職
112,1055,中華醫事科技大學,07199015,製藥工程系,D 日,B 四技,44,9,12,11 臺南市,2 技職
112,1055,中華醫事科技大學,07199015,製藥工程系,D 日,C 二技,47,0,26,11 臺南市,2 技職
112,1055,中華醫事科技大學,07199015,製藥工程科,D 日,5 五專,211,0,11,11 臺南市,2 技職
112,1055,中華醫事科技大學,09131018,護理系,D 日,B 四技,544,67,174,11 臺南市,2 技職
112,1055,中華醫事科技大學,09131018,護理系,N 修,B 四技,176,7,51,11 臺南市,2 技職
112,1055,中華醫事科技大學,09131018,護理系,D 日,C 二技,311,0,153,11 臺南市,2 技職
112,1055,中華醫事科技大學,09131018,護理系,N 修,C 二技,113,0,79,11 臺南市,2 技職
112,1055,中華醫事科技大學,09131018,護理科,D 日,5 五專,606,0,106,11 臺南市,2 技職
112,1055,中華醫事科技大學,09141021,醫學檢驗生物技術系碩士班,D 日,M 碩士,17,0,1,11 臺南市,2 技職
112,1055,中華醫事科技大學,09141021,醫學檢驗生物技術系,D 日,B 四技,182,20,69,11 臺南市,2 技職
112,1055,中華醫事科技大學,09141021,醫學檢驗生物技術系,D 日,C 二技,104,0,53,11 臺南市,2 技職
112,1055,中華醫事科技大學,09141021,醫學檢驗生物技術科,D 日,5 五專,470,0,87,11 臺南市,2 技職
112,1055,中華醫事科技大學,09141022,視光系碩士班,D 日,M 碩士,23,0,9,11 臺南市,2 技職
112,1055,中華醫事科技大學,09141022,視光系,D 日,B 四技,192,20,53,11 臺南市,2 技職
112,1055,中華醫事科技大學,09141022,視光系,N 修,C 二技,127,0,83,11 臺南市,2 技職
112,1055,中華醫事科技大學,09141022,視光科,D 日,5 五專,432,0,76,11 臺南市,2 技職
112,1055,中華醫事科技大學,09153031,語言治療系,D 日,B 四技,165,8,39,11 臺南市,2 技職
112,1055,中華醫事科技大學,09171016,調理保健技術系,D 日,C 二技,119,10,45,11 臺南市,2 技職
112,1055,中華醫事科技大學,09171016,調理保健技術系,N 修,C 二技,62,0,25,11 臺南市,2 技職
112,1055,中華醫事科技大學,09171016,調理保健技術科,N 修,2 二專,63,0,30,11 臺南市,2 技職
112,1055,中華醫事科技大學,09199034,生物醫學及美容保健科,D 日,5 五專,152,5,15,11 臺南市,2 技職
112,1055,中華醫事科技大學,09211033,長期照顧經營管理系,D 日,B 四技,6,8,23,11 臺南市,2 技職
112,1055,中華醫事科技大學,09211033,長期照顧經營管理系,N 修,C 二技,88,0,36,11 臺南市,2 技職
112,1055,中華醫事科技大學,09221024,幼兒保育系,D 日,B 四技,37,11,27,11 臺南市,2 技職
112,1055,中華醫事科技大學,09221024,幼兒保育系,N 修,C 二技,88,0,51,11 臺南市,2 技職
112,1055,中華醫事科技大學,09221024,幼兒保育科,D 日,5 五專,208,0,31,11 臺南市,2 技職
112,1055,中華醫事科技大學,10121027,化妝品應用與管理系_國際學生產學合作專班,D 日,B 四技,0,0,82,11 臺南市,2 技職
112,1055,中華醫事科技大學,10131025,餐旅管理系,D 日,B 四技,296,13,61,11 臺南市,2 技職
112,1055,中華醫事科技大學,10131025,餐旅管理系,N 修,B 四技,101,0,25,11 臺南市,2 技職
112,1055,中華醫事科技大學,10152026,運動健康與休閒系,D 日,B 四技,135,12,34,11 臺南市,2 技職
